postalcode,work_location,employee_count,latitude,longitude
C1A 3N3,Provincial Admin Building,1,46.2352,-63.1392
C1A 3N4,557 North River Rd.,1,46.2353,-63.139
C1A 3N7,Confederation Centre,1,46.2364,-63.1399
C1A 3N7,Morell Library,1,46.2364,-63.1399
C1A 3N9,Provincial Admin Building,1,46.2341,-63.1364
C1A 3P2,Liquor Control Commission,1,46.2349,-63.137
C1A 3P4,Aubin Arsenault Bldg,1,46.2358,-63.1377
C1A 3R3,"548 Main St., Montague",1,46.2388,-63.1395
C1A 3R3,Ch'Town Government Garage,1,46.2388,-63.1395
C1A 3R4,Charlottetown,1,46.2387,-63.1397
C1A 3R6,Elmer Blanchard Building,1,46.2443,-63.1443
C1A 3R8,Red Road Homes,1,46.2462,-63.1462
C1A 3S2,Provincial Admin Building,1,46.2476,-63.1473
C1A 3S3,Provincial Admin Building,1,46.2312,-63.1319
C1A 3S7,Ch'Town Government Garage,1,46.2307,-63.1283
C1A 3V2,Sherwood Business Centre,1,46.2359,-63.1351
C1A 3V3,Sherwood Business Centre,1,46.236,-63.1349
C1A 3W2,Provincial Admin Building,1,46.2322,-63.1278
C1A 3W6,Forestry Queens,1,46.234,-63.1301
C1A 3X7,Ch'Town Government Garage,1,46.2366,-63.1335
C1A 3X9,Provincial Admin Building,1,46.2374,-63.1346
C1A 3Y3,Sherwood Business Centre,1,46.238,-63.1359
C1A 3Y7,Customs House,1,46.239,-63.1375
C1A 3Y8,Ch'Town Government Garage,1,46.2401,-63.1388
C1A 3Y9,51-53 Water Street,1,46.2417,-63.1403
C1A 3Y9,Provincial Correctional Centre,1,46.2417,-63.1403
C1A 3Z1,CARREFOUR DE L'ISLE-SAINT-JEAN,1,46.2433,-63.1427
C1A 3Z1,Provincial Admin Building,1,46.2433,-63.1427
C1A 3Z6,Holman Building (Ch'town),1,46.2469,-63.1453
C1A 3Z6,Provincial Admin Building,1,46.2469,-63.1453
C1A 4A8,West Royalty Liquor Store,1,46.2332,-63.1264
C1A 4A9,51-53 Water Street,1,46.2336,-63.1269
C1A 4A9,Provincial Admin Building,1,46.2336,-63.1269
C1A 4A9,Sherwood Business Centre,1,46.2336,-63.1269
C1A 4B6,Charlottetown,1,46.2358,-63.1297
C1A 4B6,French Museum,1,46.2358,-63.1297
C1A 4C3,Provincial Admin Building,2,46.2376,-63.1323
C1A 4C7,Mt. Stewart Highway Labs,1,46.2388,-63.1339
C1A 4E8,Red Road Homes,1,46.2421,-63.1369
C1A 4E9,51-53 Water Street,1,46.2426,-63.1374
C1A 4G2,Provincial Correctional Centre,1,46.2431,-63.1376
C1A 4G7,Provincial Correctional Centre,1,46.2456,-63.1395
C1A 4H3,Prince County Jail &Courthouse,1,46.2393,-63.1363
C1A 4H4,Provincial Admin Building,1,46.2446,-63.1396
C1A 4H5,Sherwood Business Centre,1,46.2448,-63.1397
C1A 4H6,Aubin Arsenault Bldg,1,46.2465,-63.1393
C1A 4H6,Dairy Labs,1,46.2465,-63.1393
C1A 4H6,Mt. Stewart Highway Labs,1,46.2465,-63.1393
C1A 4H7,Provincial Admin Building,2,46.2466,-63.1394
C1A 4H8,Ch'Town Government Garage,1,46.2395,-63.1335
C1A 4J7,PEI Analytical Labs,1,46.2334,-63.1238
C1A 4K4,Aubin Arsenault Bldg,1,46.2347,-63.1253
C1A 4K4,Holman Building (Ch'town),1,46.2347,-63.1253
C1A 4L1,Aubin Arsenault Bldg,1,46.2366,-63.1285
C1A 4L7,Ch'Town Government Garage,1,46.2387,-63.1304
C1A 4M5,Brookvale Ski Resort,1,46.2413,-63.1327
C1A 4M5,Provincial Admin Building,2,46.2413,-63.1327
C1A 4P5,Provincial Admin Building,1,46.2341,-63.1216
C1A 4P6,Provincial Admin Building,1,46.2346,-63.1222
C1A 4R4,J. Angus MacLean Bldg,1,46.2363,-63.1247
C1A 4S1,Coles Building,1,46.2386,-63.128
C1A 4S2,Provincial Admin Building,1,46.2384,-63.1282
C1A 4S3,Beaconsfield Historic House,1,46.2392,-63.1286
C1A 4S5,Provincial Admin Building,1,46.2396,-63.1292
C1A 4S6,Provincial Admin Building,1,46.2415,-63.1307
C1A 4S8,Elmer Blanchard Building,1,46.2432,-63.132
C1A 4T6,Sherwood Business Centre,1,46.2369,-63.1239
C1A 4V5,22 Hunt Court,1,46.2451,-63.1321
C1A 4V6,Provincial Admin Building,1,46.2355,-63.1208
C1A 4W7,Holman Building (Ch'town),1,46.2377,-63.1243
C1A 4W8,Provincial Admin Building,1,46.2385,-63.1253
C1A 4X3,Aubin Arsenault Bldg,1,46.2414,-63.1283
C1A 4X4,Provincial Admin Building,1,46.2413,-63.1285
C1A 4X4,Provincial Correctional Centre,1,46.2413,-63.1285
C1A 4X4,Sherwood Business Centre,2,46.2413,-63.1285
C1A 4X5,Sherwood Business Centre,1,46.2412,-63.1276
C1A 4X6,Provincial Admin Building,1,46.2413,-63.1274
C1A 4X6,Sherwood Business Centre,1,46.2413,-63.1274
C1A 4X7,Elmer Blanchard Building,1,46.2427,-63.1286
C1A 4X7,Queen Street Liquor Store,1,46.2427,-63.1286
C1A 4X8,Provincial Admin Building,1,46.2439,-63.1295
C1A 4Z5,Provincial Admin Building,1,46.2404,-63.1254
C1A 4Z7,Provincial Admin Building,1,46.2424,-63.1277
C1A 5A3,Ch'Town Government Garage,1,46.2413,-63.1258
C1A 5B4,Access PEI - Summerside,1,46.2426,-63.1258
C1A 5B4,Frank Gaudet Nursery,1,46.2426,-63.1258
C1A 5B5,Provincial Admin Building,2,46.2428,-63.1257
C1A 5B7,16 Garfield St.,1,46.2386,-63.1199
C1A 5C4,Charlottetown,1,46.2408,-63.1227
C1A 5C7,Aubin Arsenault Bldg,1,46.2421,-63.1249
C1A 5E2,Provincial Admin Building,1,46.2416,-63.1215
C1A 5E4,Ch'Town Government Garage,1,46.2425,-63.1224
C1A 5E6,Provincial Admin Building,1,46.2426,-63.1245
C1A 5E8,Provincial Admin Building,2,46.2428,-63.122
C1A 5E9,Morell Library,1,46.2433,-63.1228
C1A 5G1,Provincial Admin Building,1,46.2434,-63.1226
C1A 5G1,Undefined Location,1,46.2434,-63.1226
C1A 5G3,Confederation Centre,1,46.2443,-63.123
C1A 5G3,Provincial Admin Building,1,46.2443,-63.123
C1A 5G3,West Royalty Industrial Park,1,46.2443,-63.123
C1A 5G6,Mt. Stewart Highway Labs,1,46.2446,-63.1174
C1A 5G8,Ch'Town Government Garage,1,46.2448,-63.12
C1A 5G8,Sherwood Business Centre,2,46.2448,-63.12
C1A 5G9,Sherwood Business Centre,1,46.2446,-63.12
C1A 5H6,185 Beach Grove Road,1,46.2447,-63.1195
C1A 5J3,Provincial Admin Building,1,46.2509,-63.1177
C1A 5J6,Provincial Admin Building,2,46.257,-63.1163
C1A 5J8,Charlottetown Cannabis Store,1,46.26,-63.1155
C1A 5J8,Liquor Control Commission,1,46.26,-63.1155
C1A 5J8,SirLouisHenryDaviesLawCourt,1,46.26,-63.1155
C1A 5K2,Provincial Correctional Centre,1,46.2644,-63.1144
C1A 5L1,Customs House,1,46.2567,-63.1176
C1A 5L1,Provincial Admin Building,4,46.2567,-63.1176
C1A 5L2,Ch'Town Government Garage,1,46.2567,-63.1173
C1A 5L2,Douses Road,1,46.2567,-63.1173
C1A 5L2,Provincial Admin Building,1,46.2567,-63.1173
C1A 5L2,Red Road Homes,1,46.2567,-63.1173
C1A 5L7,Holman Centre (Summerside),1,46.2481,-63.1207
C1A 5L9,Provincial Admin Building,2,46.2461,-63.123
C1A 5M1,185 Beach Grove Road,1,46.2459,-63.123
C1A 5M3,Provincial Admin Building,1,46.2473,-63.1222
C1A 5M7,Provincial Admin Building,2,46.2518,-63.12
C1A 5M8,Provincial Admin Building,1,46.2561,-63.1184
C1A 5P1,Tyne Valley Child/Youth Dev Hl,1,46.2537,-63.1224
C1A 5P6,Red Road Homes,1,46.2588,-63.1211
C1A 5R2,Atlantic Technology Centre,1,46.2638,-63.1199
C1A 5R3,Ch'Town Government Garage,1,46.2652,-63.1192
C1A 5R3,Education Technology Centre,2,46.2652,-63.1192
C1A 5R3,Queen Street Liquor Store,1,46.2652,-63.1192
C1A 5R4,197 Richmond Street/Ctrown Att,1,46.2664,-63.1192
C1A 5R4,Sherwood Business Centre,1,46.2664,-63.1192
C1A 5S1,Child & Family  Services,1,46.2484,-63.1264
C1A 5T1,Charlottetown,1,46.2556,-63.1318
C1A 5T4,40B Burns Ave.,1,46.2662,-63.1394
C1A 5T8,Provincial Admin Building,1,46.2489,-63.126
C1A 5V4,Ch'Town Government Garage,1,46.2519,-63.1259
C1A 5V4,Provincial Admin Building,1,46.2519,-63.1259
C1A 5V7,Provincial Admin Building,1,46.2539,-63.1246
C1A 5V8,Atlantic Technology Centre,1,46.2526,-63.1274
C1A 5V8,Ch'Town Government Garage,1,46.2526,-63.1274
C1A 5V8,Coles Building,1,46.2526,-63.1274
C1A 5V8,Holman Centre (Summerside),1,46.2526,-63.1274
C1A 5V8,Provincial Admin Building,2,46.2526,-63.1274
C1A 5X1,Provincial Admin Building,1,46.2547,-63.1295
C1A 5X3,Undefined Location,1,46.2552,-63.1274
C1A 5X5,Red Road Homes,1,46.256,-63.1256
C1A 5X7,Provincial Admin Building,1,46.253,-63.1311
C1A 5Y2,Comm & Corr Services,1,46.2468,-63.1218
C1A 5Y5,Provincial Admin Building,1,46.2475,-63.1197
C1A 5Y6,Provincial Admin Building,1,46.2477,-63.1197
C1A 5Z2,West Royalty Liquor Store,1,46.2485,-63.1195
C1A 5Z3,Provincial Admin Building,2,46.2486,-63.1194
C1A 5Z9,Provincial Admin Building,2,46.2511,-63.1216
C1A 6A1,Government House,1,46.2524,-63.119
C1A 6A5,Kings County,1,46.2524,-63.1108
C1A 6A5,Provincial Correctional Centre,1,46.2524,-63.1108
C1A 6A5,Sherwood Business Centre,2,46.2524,-63.1108
C1A 6A7,Provincial Admin Building,2,46.2558,-63.1201
C1A 6A9,Holland College Royalty Centre,1,46.2487,-63.1483
C1A 6A9,Province House,1,46.2487,-63.1483
C1A 6B5,Ch'Town Government Garage,1,46.2587,-63.1167
C1A 6B5,Provincial Admin Building,1,46.2587,-63.1167
C1A 6B5,Provincial Correctional Centre,1,46.2587,-63.1167
C1A 6B6,Ch'Town Government Garage,1,46.2588,-63.1192
C1A 6B6,Red Road Homes,1,46.2588,-63.1192
C1A 6B8,Provincial Admin Building,1,46.2594,-63.1161
C1A 6B9,Ch'Town Government Garage,1,46.26,-63.1186
C1A 6C1,Sherwood Business Centre,1,46.2604,-63.1166
C1A 6C2,Provincial Admin Building,1,46.2604,-63.1163
C1A 6C3,40B Burns Ave.,1,46.2621,-63.1083
C1A 6C3,Mt. Stewart Highway Labs,1,46.2621,-63.1083
C1A 6C6,Provincial Admin Building,1,46.2571,-63.1297
C1A 6C6,Sherwood Business Centre,1,46.2571,-63.1297
C1A 6E3,Provincial Admin Building,2,46.2595,-63.1282
C1A 6E5,J. Angus MacLean Bldg,1,46.2611,-63.1297
C1A 6G1,Provincial Admin Building,1,46.2661,-63.1331
C1A 6G2,Provincial Admin Building,1,46.266,-63.1333
C1A 6H3,Ch'Town Government Garage,1,46.2579,-63.1302
C1A 6H3,Provincial Admin Building,1,46.2579,-63.1302
C1A 6H5,Founders' Hall,1,46.2595,-63.1277
C1A 6H5,Provincial Admin Building,1,46.2595,-63.1277
C1A 6J3,185 Beach Grove Road,1,46.2587,-63.1326
C1A 6K1,Provincial Admin Building,1,46.2625,-63.1299
C1A 6K4,Sherwood Business Centre,1,46.2625,-63.1262
C1A 6K6,Atlantic Technology Centre,1,46.2624,-63.126
C1A 6K6,Ch'Town Government Garage,1,46.2624,-63.126
C1A 6L1,Provincial Admin Building,2,46.2705,-63.1324
C1A 6L3,Elmer Blanchard Building,1,46.2716,-63.1333
C1A 6L3,Provincial Admin Building,1,46.2716,-63.1333
C1A 6L3,Provincial Correctional Centre,1,46.2716,-63.1333
C1A 6L5,Provincial Admin Building,1,46.2729,-63.1343
C1A 6L6,Beaconsfield Historic House,1,46.274,-63.1348
C1A 6L6,Ch'Town Government Garage,1,46.274,-63.1348
C1A 6L6,Elmer Blanchard Building,1,46.274,-63.1348
C1A 6L6,Liquor Control Commission,1,46.274,-63.1348
C1A 6L8,40B Burns Ave.,1,46.263,-63.123
C1A 6L9,Beaconsfield Historic House,1,46.2626,-63.1171
C1A 6L9,Provincial Admin Building,1,46.2626,-63.1171
C1A 6M1,40C Burns Ave.,1,46.2626,-63.1173
C1A 6M5,Customs House,1,46.263,-63.1185
C1A 6M7,Borden Scale House,1,46.2637,-63.1152
C1A 6M7,Ch'Town Government Garage,1,46.2637,-63.1152
C1A 6M8,Provincial Admin Building,1,46.2641,-63.1173
C1A 6M9,Coles Building,1,46.2646,-63.117
C1A 6N1,197 Richmond Street/Ctrown Att,1,46.2648,-63.1169
C1A 6N2,16 Garfield St.,1,46.2646,-63.1185
C1A 6N2,Liquor Control Commission,1,46.2646,-63.1185
C1A 6N2,Provincial Admin Building,1,46.2646,-63.1185
C1A 6N2,SirLouisHenryDaviesLawCourt,1,46.2646,-63.1185
C1A 6N4,Elmer Blanchard Building,1,46.2648,-63.1229
C1A 6N4,Sherwood Business Centre,1,46.2648,-63.1229
C1A 6N5,Provincial Admin Building,2,46.2651,-63.1212
C1A 6N8,Provincial Admin Building,1,46.2643,-63.1208
C1A 6P1,North Rustico Liquor Store,1,46.2661,-63.1209
C1A 6P2,Provincial Admin Building,1,46.2682,-63.1186
C1A 6P3,Ch'Town Government Garage,1,46.2684,-63.1188
C1A 6P5,Provincial Admin Building,1,46.2693,-63.1189
C1A 6P6,Queen Street Liquor Store,1,46.2682,-63.1178
C1A 6P6,Sherwood Business Centre,1,46.2682,-63.1178
C1A 6P8,Provincial Admin Building,1,46.266,-63.1133
C1A 1H4,Provincial Correctional Centre,1,46.2313,-63.1305
C1A 3L8,Provincial Admin Building,1,46.2459,-63.1475
C1A 4X3,Provincial Admin Building,1,46.2414,-63.1283
C1A 5G8,Provincial Admin Building,1,46.2448,-63.12
C1A 6R1,16 Garfield St.,1,46.2666,-63.1129
C1A 6R3,Sherwood Business Centre,1,46.2671,-63.1122
C1A 6R7,Atlantic Technology Centre,1,46.263,-63.1363
C1A 6S1,Ch'Town Government Garage,1,46.2656,-63.1298
C1A 6S2,Cambridge Building,1,46.2648,-63.1315
C1A 6S3,Provincial Admin Building,1,46.2664,-63.1305
C1A 6S7,Elmer Blanchard Building,1,46.2655,-63.1314
C1A 6S7,Liquor Control Commission,1,46.2655,-63.1314
C1A 6S7,Provincial Admin Building,1,46.2655,-63.1314
C1A 6S7,Provincial Correctional Centre,1,46.2655,-63.1314
C1A 6T4,Forestry Queens,1,46.2662,-63.1377
C1A 6T5,Ch'Town Government Garage,1,46.2661,-63.1376
C1A 6T5,Provincial Admin Building,1,46.2661,-63.1376
C1A 6T6,Frank Gaudet Nursery,1,46.2677,-63.1337
C1A 6V2,Red Road Homes,1,46.27,-63.1275
C1A 6V2,Sherwood Business Centre,1,46.27,-63.1275
C1A 6V3,Atlantic Technology Centre,2,46.2677,-63.1375
C1A 6V3,Holman Centre (Summerside),1,46.2677,-63.1375
C1A 6V6,Provincial Admin Building,1,46.2693,-63.1332
C1A 6V6,Sherwood Business Centre,1,46.2693,-63.1332
C1A 6W2,Sherwood Business Centre,1,46.2677,-63.1399
C1A 6W4,22 Hunt Court,1,46.2682,-63.1396
C1A 6W4,Provincial Admin Building,1,46.2682,-63.1396
C1A 6W5,Provincial Admin Building,1,46.2683,-63.1394
C1A 6X4,Ch'Town Government Garage,1,46.2713,-63.1368
C1A 6X4,Provincial Admin Building,1,46.2713,-63.1368
C1A 6X6,Ch'Town Government Garage,1,46.273,-63.1362
C1A 6X6,Founders' Hall,1,46.273,-63.1362
C1A 6Y1,Elmer Blanchard Building,1,46.2596,-63.1221
C1A 6Y2,Provincial Admin Building,1,46.264,-63.1252
C1A 6Y2,West Royalty Industrial Park,1,46.264,-63.1252
C1A 6Y3,Ch'Town Government Garage,1,46.2618,-63.1238
C1A 6Y3,Provincial Admin Building,1,46.2618,-63.1238
C1A 6Y3,Tignish Body Shop,1,46.2618,-63.1238
C1A 6Y4,Provincial Admin Building,1,46.268,-63.1283
C1A 6Y7,Provincial Admin Building,1,46.2702,-63.1303
C1A 6Y8,Ch'Town Government Garage,1,46.2703,-63.1301
C1A 6Y9,Provincial Admin Building,1,46.2727,-63.132
C1A 6Z1,Ch'Town Government Garage,1,46.2726,-63.1322
C1A 6Z3,Ch'Town Government Garage,1,46.2706,-63.1292
C1A 6Z3,Provincial Admin Building,1,46.2706,-63.1292
C1A 6Z3,Provincial Correctional Centre,1,46.2706,-63.1292
C1A 6Z5,Provincial Admin Building,1,46.2714,-63.1279
C1A 6Z7,Aubin Arsenault Bldg,1,46.2616,-63.1015
C1A 6Z7,Government House,1,46.2616,-63.1015
C1A 6Z9,Provincial Admin Building,1,46.2614,-63.1007
C1A 7A2,Coles Building,1,46.2619,-63.1007
C1A 7A3,Atlantic Technology Centre,1,46.262,-63.1005
C1A 7A3,Provincial Admin Building,1,46.262,-63.1005
C1A 7A3,Tyne Valley Child/Youth Dev Hl,1,46.262,-63.1005
C1A 7A4,Crowbush Golf Course,1,46.2629,-63.1023
C1A 7A6,Charlottetown,1,46.2638,-63.1016
C1A 7A7,Liquor Control Commission,1,46.2638,-63.1014
C1A 7A9,185 Beach Grove Road,1,46.2633,-63.1029
C1A 7B2,Provincial Admin Building,1,46.262,-63.0998
C1A 7K7,Potato Service Building,1,46.2359,-63.1287
C1A 7K7,Provincial Admin Building,1,46.2359,-63.1287
C1A 7K7,Stratford Liquor Store,1,46.2359,-63.1287
C1A 7L1,"548 Main St., Montague",1,46.2332,-63.1266
C1A 7L1,Provincial Correctional Centre,1,46.2332,-63.1266
C1A 7L1,West Royalty Industrial Park,1,46.2332,-63.1266
C1A 7L3,Liquor Control Commission,1,46.2359,-63.1287
C1A 7L9,Provincial Admin Building,1,46.2304,-63.1404
C1A 7M8,Coles Building,1,46.2359,-63.1287
C1A 7N1,Customs House,1,46.3355,-63.2172
C1A 7N3,40C Burns Ave.,2,46.2359,-63.1287
C1A 7N4,Ch'Town Government Garage,1,46.284,-63.1032
C1A 7N4,Liquor Control Commission,1,46.284,-63.1032
C1A 7N8,Provincial Admin Building,1,46.2332,-63.1266
C1A 7N9,Southern Kings & Queens RSC,1,46.2359,-63.1287
C1A 7P9,Provincial Admin Building,1,46.2466,-63.149
C1A 7R2,Elmer Blanchard Building,1,46.273,-63.1293
C1A 7R2,Provincial Admin Building,2,46.273,-63.1293
C1A 7R7,"548 Main St., Montague",1,46.2629,-63.1338
C1A 7S2,Sherwood Business Centre,1,46.2762,-63.1363
C1A 7S3,40A Burns Ave.,1,46.2623,-63.1146
C1A 7S4,Liquor Control Commission,1,46.2701,-63.1343
C1A 7S7,Provincial Admin Building,2,46.2652,-63.1211
C1A 7S9,185 Beach Grove Road,1,46.2461,-63.1494
C1A 7S9,Liquor Control Commission,1,46.2461,-63.1494
C1A 7S9,Provincial Admin Building,1,46.2461,-63.1494
C1A 7T2,Atlantic Technology Centre,1,46.2626,-63.1103
C1A 7V7,Highway Safety Charlottetown,1,46.2722,-63.1273
C1A 7V8,Ch'Town Government Garage,1,46.2621,-63.135
C1A 7V9,J. Angus MacLean Bldg,1,46.2444,-63.1489
C1A 7W6,Confederation Centre,1,46.2492,-63.1424
C1A 7W6,Frank Gaudet Nursery,1,46.2492,-63.1424
C1A 7W8,Sherwood Business Centre,1,46.2664,-63.1224
C1A 7X4,Province House,1,46.2707,-63.1333
C1A 7X5,Liquor Control Commission,1,46.272,-63.1272
C1A 7Y1,Ch'Town Government Garage,1,46.2635,-63.1215
C1A 7Z1,Atlantic Technology Centre,1,46.2699,-63.1274
C1A 7Z1,Provincial Admin Building,1,46.2699,-63.1274
C1A 7Z8,Ch'Town Government Garage,1,46.2531,-63.1198
C1A 7Z8,Provincial Admin Building,2,46.2531,-63.1198
C1A 7Z8,Sherwood Business Centre,1,46.2531,-63.1198
C1A 7Z9,Ch'Town Government Garage,1,46.253,-63.119
C1A 8A4,40B Burns Ave.,1,46.273,-63.1397
C1A 8B9,51-53 Water Street,1,46.2966,-63.1185
C1A 8B9,Provincial Admin Building,1,46.2966,-63.1185
C1A 8B9,Provincial Correctional Centre,1,46.2966,-63.1185
C1A 8C2,Provincial Admin Building,1,46.2359,-63.1287
C1A 8C5,Liquor Control Commission,1,46.2359,-63.1287
C1A 8C7,Provincial Admin Building,1,46.2622,-63.1348
C1A 8C9,Coles Building,1,46.2665,-63.1234
C1A 8C9,Provincial Admin Building,2,46.2665,-63.1234
C1A 8C9,Queen Street Liquor Store,1,46.2665,-63.1234
C1A 8E2,Liquor Control Commission,1,46.2632,-63.1119
C1A 8E7,Provincial Admin Building,1,46.2636,-63.132
C1A 8G2,Provincial Admin Building,1,46.2642,-63.1343
C1A 8G3,40B Burns Ave.,1,46.2641,-63.1345
C1A 8G3,Provincial Admin Building,1,46.2641,-63.1345
C1A 8G5,CARREFOUR DE L'ISLE-SAINT-JEAN,1,46.2737,-63.1385
C1A 8H2,Elmer Blanchard Building,1,46.2682,-63.1274
C1A 8H3,Provincial Admin Building,2,46.2682,-63.1276
C1A 8H3,Provincial Correctional Centre,2,46.2682,-63.1276
C1A 8H8,PEI Analytical Labs,1,46.2722,-63.1259
C1A 8H8,Provincial Admin Building,1,46.2722,-63.1259
C1A 8H8,SirLouisHenryDaviesLawCourt,1,46.2722,-63.1259
C1A 8J2,Provincial Admin Building,1,46.2643,-63.1031
C1A 8J6,Confederation Centre,1,46.264,-63.1082
C1A 8J6,Provincial Admin Building,1,46.264,-63.1082
C1A 8K4,Coles Building,1,46.2655,-63.1125
C1A 8K8,40B Burns Ave.,1,46.2528,-63.1463
C1A 8K8,Aubin Arsenault Bldg,1,46.2528,-63.1463
C1A 8K8,Charlottetown,1,46.2528,-63.1463
C1A 8K9,Ch'Town Government Garage,1,46.251,-63.1434
C1A 8L4,Ch'Town Government Garage,1,46.2639,-63.106
C1A 8L4,Sherwood Business Centre,1,46.2639,-63.106
C1A 8L7,Holman Centre (Summerside),1,46.2731,-63.1209
C1A 8L8,40A Burns Ave.,1,46.2731,-63.1219
C1A 8L8,Provincial Admin Building,1,46.2731,-63.1219
C1A 8M3,Holman Building (Ch'town),1,46.2747,-63.1234
C1A 8M3,Provincial Admin Building,1,46.2747,-63.1234
C1A 8M5,Ch'Town Government Garage,1,46.2739,-63.1223
C1A 8M5,Sherwood Business Centre,1,46.2739,-63.1223
C1A 8M7,Red Road Homes,1,46.2422,-63.1379
C1A 8N1,Ch'Town Government Garage,1,46.2753,-63.137
C1A 8N1,Provincial Admin Building,2,46.2753,-63.137
C1A 8N5,West Royalty Liquor Store,1,46.2517,-63.145
C1A 8N8,Red Road Homes,1,46.2653,-63.1069
C1A 8P1,185 Beach Grove Road,2,46.2674,-63.1056
C1A 8P1,Montague Cannabis Store,1,46.2674,-63.1056
C1A 8P1,Provincial Admin Building,1,46.2674,-63.1056
C1A 8P2,Atlantic Technology Centre,2,46.2665,-63.1099
C1A 8P2,Confederation Centre,1,46.2665,-63.1099
C1A 8P2,Provincial Admin Building,2,46.2665,-63.1099
C1A 8P5,Government House,1,46.2742,-63.1211
C1A 8P5,Highway Safety Charlottetown,1,46.2742,-63.1211
C1A 8P6,Ch'Town Government Garage,1,46.279,-63.1246
C1A 8R1,Provincial Admin Building,1,46.2611,-63.1157
C1A 8R9,Oak Tree Place,1,46.2493,-63.1422
C1A 8R9,Sherwood Business Centre,1,46.2493,-63.1422
C1A 8S2,Beaconsfield Historic House,1,46.2327,-63.1429
C1A 8S2,Provincial Admin Building,1,46.2327,-63.1429
C1A 8S6,Ch'Town Government Garage,1,46.2551,-63.1152
C1A 8T1,Oak Tree Place,1,46.2523,-63.1431
C1A 8T1,Provincial Admin Building,1,46.2523,-63.1431
C1A 8T7,Aubin Arsenault Bldg,1,46.2631,-63.1092
C1A 8T7,Province House,1,46.2631,-63.1092
C1A 8T7,Provincial Correctional Centre,1,46.2631,-63.1092
C1A 8W3,Provincial Correctional Centre,1,46.2762,-63.1377
C1A 8W3,Sherwood Business Centre,1,46.2762,-63.1377
C1A 8W5,May Point Plaza,1,46.3375,-63.0129
C1A 8W8,J. Angus MacLean Bldg,1,46.2437,-63.1516
C1A 8W9,Dundarave,1,46.2434,-63.1502
C1A 8X5,Montague Library,1,46.2427,-63.1483
C1A 8X5,Provincial Admin Building,1,46.2427,-63.1483
C1A 8X7,Beaconsfield Historic House,1,46.2704,-63.1399
C1A 8X7,Provincial Admin Building,2,46.2704,-63.1399
C1A 8Y2,Provincial Admin Building,1,46.2641,-63.1157
C1A 8Y3,Provincial Admin Building,2,46.2723,-63.1421
C1A 8Y7,Crowbush Golf Course,1,46.2757,-63.1367
C1A 8Z3,Province House,1,46.2544,-63.1531
C1A 8Z3,Provincial Admin Building,1,46.2544,-63.1531
C1A 8Z4,Frank Gaudet Nursery,1,46.2536,-63.1506
C1A 8Z4,Provincial Admin Building,1,46.2536,-63.1506
C1A 8Z6,May Point Plaza,1,46.255,-63.1508
C1A 9A4,Oak Tree Place,1,46.2696,-63.1417
C1A 9B1,Oak Tree Place,1,46.2535,-63.1432
C1A 9B2,Research Station,1,46.2666,-63.1046
C1A 9B2,Stratford Liquor Store,1,46.2666,-63.1046
C1A 9B5,Provincial Admin Building,1,46.2663,-63.1068
C1A 9B5,Summerside Waterfront Dev Bldg,1,46.2663,-63.1068
C1A 9B6,40A Burns Ave.,1,46.2664,-63.1069
C1A 9B6,Liquor Control Commission,1,46.2664,-63.1069
C1A 9C7,Elmer Blanchard Building,1,46.2536,-63.1437
C1A 9E2,Atlantic Technology Centre,1,46.2402,-63.1345
C1A 9E3,Elmer Blanchard Building,1,46.2613,-63.1204
C1A 9E7,40B Burns Ave.,1,46.2668,-63.1078
C1A 9E7,Ch'Town Government Garage,1,46.2668,-63.1078
C1A 9E7,Provincial Admin Building,1,46.2668,-63.1078
C1A 9E8,Ch'Town Government Garage,1,46.2652,-63.1114
C1A 9G6,Elmer Blanchard Building,1,46.2654,-63.117
C1A 9G6,Provincial Admin Building,1,46.2654,-63.117
C1A 9H3,Provincial Admin Building,2,46.2564,-63.1437
C1A 9H6,Holman Centre (Summerside),1,46.2462,-63.1362
C1A 9H6,Provincial Admin Building,1,46.2462,-63.1362
C1A 9J4,Liquor Control Commission,1,46.2306,-63.1463
C1A 9J4,Potato Service Building,1,46.2306,-63.1463
C1A 9J6,Charlottetown,1,46.2538,-63.1545
C1A 9J7,Ch'Town Government Garage,1,46.2545,-63.1534
C1A 9J9,Provincial Admin Building,1,46.2545,-63.153
C1A 9K3,185 Beach Grove Road,1,46.2564,-63.1474
C1A 9K4,Ch'Town Government Garage,1,46.2681,-63.1196
C1A 9K4,Elmer Blanchard Building,1,46.2681,-63.1196
C1A 9L3,Sherwood Business Centre,1,46.2662,-63.1092
C1A 9L5,Provincial Admin Building,1,46.2561,-63.1187
C1A 9L7,Potato Service Building,1,46.2692,-63.1053
C1A 9L8,Atlantic Technology Centre,1,46.2423,-63.1499
C1A 9N9,Aubin Arsenault Bldg,1,46.2587,-63.1245
C1A 9P9,Provincial Admin Building,2,46.2564,-63.1477
C1A 9P9,Stratford Liquor Store,1,46.2564,-63.1477
C1A 9R4,Provincial Admin Building,1,46.2823,-63.1355
C1A 9R7,Liquor Control Commission,1,46.2823,-63.1355
C1A 9S1,Provincial Admin Building,1,46.2823,-63.1355
C1A 9S4,Provincial Admin Building,1,46.2723,-63.1215
C1A 9S4,Provincial Correctional Centre,2,46.2723,-63.1215
C1A 9S9,Provincial Admin Building,1,46.2704,-63.1215
